age,genre,revenu_mensuel,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,note_evaluation_precedente,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,a_quitte_l_entreprise,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,statut_marital_Divorcé(e),statut_marital_Marié(e),departement_Consulting,poste_Cadre Commercial,poste_Consultant,poste_Directeur Technique,poste_Manager,poste_Représentant Commercial,poste_Ressources Humaines,poste_Senior Manager,poste_Tech Lead,domaine_etude_Entrepreunariat,domaine_etude_Infra & Cloud,domaine_etude_Marketing,domaine_etude_Ressources Humaines,domaine_etude_Transformation Digitale,frequence_deplacement_encoded,rapport_revenu_experience,sous_paye,satisfaction_generale,demotivation_importante,stagnation_poste
43,1,-0.515,1,20,20,0.333,0.667,1,0.14,0,0,3,6,3,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.025,0,0.16675,0,3.5
27,1,-0.156,1,6,6,0.333,0.667,1,0.11,0,0,3,10,3,4,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.022,0,0.91675,0,0.4
27,1,-0.873,1,8,8,0.667,0.667,1,0.13,1,0,2,17,4,7,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.097,1,0.8334999999999999,0,0.25
26,0,-0.552,0,5,4,0.333,0.667,0,0.12,0,0,2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.092,1,0.66675,0,1.5
42,1,2.188,0,21,20,0.667,0.667,0,0.14,0,1,5,10,3,0,9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.099,0,0.5002500000000001,0,7.0
52,1,-0.755,9,12,5,0.667,0.667,0,0.13,0,0,2,8,4,0,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.058,1,0.3335,0,4.0
37,1,-0.611,4,8,3,0.667,0.667,0,0.18,0,0,6,11,3,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,-0.068,1,0.3335,0,2.0
35,0,0.607,2,10,2,0.667,0.667,0,0.11,0,0,2,18,2,2,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0.055,0,0.7502500000000001,0,0.667
25,0,-0.696,4,7,3,0.667,0.667,0,0.11,0,1,2,1,3,0,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,-0.087,1,0.4165,0,2.0
26,0,-0.621,0,8,7,1.0,0.667,0,0.12,0,0,2,7,3,0,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.069,1,0.5835,0,7.0
29,0,0.316,1,10,10,0.333,0.667,0,0.13,0,0,3,17,3,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.029,0,0.1665,0,9.0
49,0,-0.471,3,20,4,0.333,1.0,0,0.2,1,0,2,28,2,1,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,-0.022,0,0.16675,0,1.5
29,1,0.223,0,9,8,0.667,0.667,1,0.12,1,0,1,14,1,7,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0.022,0,0.5835,0,0.875
54,1,2.3,6,29,20,0.667,0.667,0,0.19,0,0,3,1,3,12,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.077,0,0.83325,0,0.538
58,1,2.804,3,32,9,0.667,1.0,1,0.21,0,1,3,1,3,1,5,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.085,0,0.5835,0,4.0
55,0,1.749,2,31,7,1.0,0.667,0,0.13,0,2,4,1,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.055,0,0.83325,0,7.0
36,1,0.59,3,15,5,0.667,0.667,1,0.16,0,0,3,3,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.037,0,0.5,0,4.0
31,1,-1.093,1,1,1,0.0,0.667,0,0.12,1,0,3,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,-0.546,1,0.5,0,0.0
30,1,-0.366,7,8,3,0.667,0.667,0,0.14,0,2,3,7,4,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.041,0,0.5,0,2.0
31,1,2.108,3,9,3,0.667,0.667,0,0.11,0,0,3,8,5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.211,0,0.5,0,1.0
34,0,-0.745,5,10,4,0.667,0.667,0,0.14,0,2,2,1,4,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.068,1,0.5835,0,1.5
31,1,-1.114,1,1,1,0.333,0.667,0,0.12,1,0,3,8,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.557,1,0.5,0,0.0
27,0,-0.936,0,6,5,0.667,0.667,0,0.14,0,0,3,11,1,1,4,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,-0.134,1,0.4165,0,0.0
36,0,-0.147,1,10,10,0.333,0.667,0,0.16,0,0,2,4,4,1,8,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,-0.013,0,0.5,0,2.0
36,1,-0.182,4,11,3,0.333,0.667,0,0.13,0,2,3,16,4,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.015,0,0.25,0,2.0
47,0,-0.655,7,17,6,0.667,0.667,0,0.12,0,1,2,1,3,1,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.036,0,0.5,0,2.5
25,0,-0.447,3,6,3,0.333,0.667,0,0.12,1,0,2,9,2,2,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,-0.064,1,0.16675,0,0.667
37,0,-0.638,0,7,6,1.0,0.667,0,0.14,0,0,2,5,2,1,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.08,1,0.3335,1,2.5
56,1,-0.943,2,5,3,0.667,1.0,0,0.22,0,1,3,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.157,1,0.5,0,1.0
47,1,2.266,3,26,20,0.667,0.667,0,0.19,0,2,2,2,4,5,6,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.084,0,0.5,0,2.833
24,1,-0.497,1,5,5,0.667,0.667,1,0.12,0,2,3,4,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.083,1,0.7502500000000001,0,4.0
32,0,0.574,4,7,4,0.667,0.667,0,0.12,0,1,3,7,5,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.072,0,0.75,0,3.0
34,1,-0.682,5,7,5,0.333,0.667,0,0.17,0,1,2,1,3,0,2,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,-0.085,1,0.4165,0,4.0
41,0,-0.93,2,7,4,1.0,0.667,1,0.12,0,0,5,5,5,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.116,1,0.33325,1,2.0
40,0,-0.537,3,11,8,0.667,0.667,0,0.11,0,2,2,9,4,0,7,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.045,0,0.7502500000000001,0,7.0
31,0,0.912,1,13,13,0.667,0.667,0,0.18,0,1,5,8,2,9,9,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.065,0,0.41675,0,0.7
46,0,0.763,4,28,7,0.667,0.667,0,0.11,1,1,1,9,3,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.026,0,0.5,0,1.4
39,1,-0.607,2,11,1,0.333,1.0,1,0.23,1,0,2,2,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.051,0,0.33325,0,0.0
31,1,0.2,1,10,10,1.0,0.667,0,0.11,1,0,2,1,5,4,7,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0.018,0,0.41675,1,1.6
45,0,0.924,2,24,7,0.0,0.667,1,0.18,0,1,2,20,3,0,7,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.037,0,0.33325000000000005,0,7.0
31,1,-0.934,9,8,3,1.0,0.667,0,0.18,0,0,3,8,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,-0.104,1,0.75,0,2.0
31,0,-0.591,6,7,2,0.667,0.667,1,0.13,1,1,2,2,3,2,2,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,-0.074,1,0.5,0,0.667
45,0,0.611,4,10,3,0.667,0.667,1,0.18,0,2,4,29,3,1,2,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.056,0,0.83325,0,0.5
48,0,-0.216,4,15,2,0.667,0.667,0,0.11,0,3,3,7,3,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.014,0,0.3335,0,0.667
34,1,-0.799,1,2,2,0.667,0.667,0,0.15,1,0,0,9,4,2,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,-0.266,1,0.5835,0,0.667
40,0,1.541,2,16,9,0.333,0.667,0,0.11,0,1,5,8,1,4,8,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.091,0,0.66675,0,1.6
28,0,0.416,0,6,5,0.667,0.667,0,0.18,0,0,4,5,3,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.059,0,0.66675,0,2.0
44,0,-0.71,3,7,5,0.333,0.667,0,0.14,0,0,5,5,3,0,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.089,1,0.7502500000000001,0,2.0
53,0,2.145,4,35,9,1.0,0.667,0,0.12,0,0,2,2,3,8,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.06,0,0.49974999999999997,1,0.889
49,0,0.031,2,20,3,0.667,0.667,0,0.14,0,1,0,5,4,1,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.001,0,0.33325,0,1.0
40,0,-0.883,2,8,3,0.667,0.667,0,0.14,0,1,3,2,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.098,1,0.7502500000000001,0,0.5
44,0,-0.655,1,6,5,0.667,0.667,0,0.13,0,0,3,20,3,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.094,1,0.58325,0,1.0
33,0,-0.453,0,5,4,0.667,0.667,0,0.14,0,2,2,7,3,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,-0.076,1,0.41675,0,3.0
34,0,-0.371,3,15,13,0.0,0.667,0,0.18,0,0,2,3,3,3,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.023,0,0.66675,0,2.25
30,0,-0.255,8,4,2,0.667,0.667,0,0.15,0,2,2,16,1,2,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.051,0,0.6667500000000001,0,0.333
42,1,-0.601,1,12,12,0.667,0.667,0,0.13,0,0,3,9,2,5,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,-0.046,0,0.5835,0,1.5
44,1,-0.369,7,11,1,0.667,0.667,0,0.12,0,1,4,1,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,-0.031,0,0.41675,0,0.0
30,0,-1.111,1,1,1,0.667,0.667,0,0.13,0,2,2,7,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.556,1,0.5,0,0.0
57,0,-0.341,0,13,12,1.0,1.0,0,0.24,0,1,2,1,2,2,8,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.024,0,0.33325,0,3.0
49,0,0.842,3,29,8,0.667,0.667,0,0.14,0,2,3,7,4,0,7,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.028,0,0.5,0,7.0
34,0,2.232,7,16,14,0.667,0.667,0,0.14,0,2,3,15,3,6,9,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0.131,0,0.4165,0,1.143
28,0,-0.764,3,5,3,0.667,0.667,0,0.15,1,1,3,1,3,1,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,-0.127,1,0.66675,0,1.0
29,1,-0.157,5,7,5,0.667,0.667,0,0.11,1,0,4,13,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,-0.02,0,0.08325,0,3.0
34,1,-0.405,0,16,15,0.333,1.0,1,0.23,1,0,2,24,4,10,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.024,0,0.5,0,0.818
35,0,-0.871,1,1,1,0.667,0.667,0,0.13,0,1,3,7,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,-0.436,1,0.5835,0,0.0
24,0,-0.708,2,4,0,0.667,0.667,1,0.11,1,0,2,9,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,-0.142,1,0.33325,0,0.0
24,1,-0.95,1,1,1,0.667,0.667,0,0.13,0,1,2,13,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.475,1,0.66675,0,0.0
44,0,0.787,5,16,2,0.667,0.667,1,0.18,0,0,2,2,1,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0.046,0,0.4165,0,0.667
29,0,0.45,1,10,10,0.333,0.667,0,0.14,0,2,3,19,3,0,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.041,0,0.667,0,7.0
30,0,-0.943,0,6,5,0.667,1.0,0,0.21,0,1,3,1,3,1,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,-0.135,1,0.5835,0,1.5
55,0,-0.524,0,4,3,0.667,0.667,1,0.16,0,0,2,4,4,1,2,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,-0.105,1,0.66675,0,1.0
33,1,-0.566,8,8,5,0.333,0.667,0,0.11,0,0,5,4,4,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,-0.063,1,0.5,0,4.0
47,1,-0.406,3,11,5,0.667,0.667,1,0.17,0,1,4,14,3,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.034,0,0.5835000000000001,0,2.0
28,0,-0.838,7,8,0,0.333,0.667,0,0.11,1,0,2,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,-0.093,1,0.41675,0,0.0
28,0,-1.05,1,1,1,0.333,0.667,0,0.14,0,1,2,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.525,1,0.41675,0,0.0
28,0,-0.341,0,5,4,0.667,0.667,0,0.14,0,0,5,7,3,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,-0.057,1,0.5835,0,1.0
49,1,-0.364,4,10,3,0.333,1.0,0,0.25,0,1,3,3,2,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,-0.033,0,0.3335,0,1.0
29,1,-0.706,0,4,3,0.667,0.667,0,0.13,0,3,3,2,1,0,2,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,-0.141,1,0.66675,0,2.0
28,0,0.01,1,8,8,0.0,0.667,0,0.14,0,2,2,29,1,1,7,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.001,0,0.4165,0,3.0
33,0,-0.024,2,14,0,0.667,0.667,1,0.17,0,0,6,8,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,-0.002,0,0.5835,0,0.0
32,0,1.007,2,10,5,0.667,1.0,0,0.25,0,0,5,10,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.092,0,0.75,0,2.0
54,1,2.025,3,26,14,0.667,1.0,0,0.2,0,1,2,11,4,1,12,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0.075,0,0.5,0,4.5
29,0,-0.88,6,11,9,0.333,0.667,0,0.13,1,0,2,1,4,0,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.073,1,0.16675,0,7.0
44,0,2.088,3,24,20,0.667,0.667,0,0.13,0,1,1,28,3,14,17,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.084,0,0.66675,0,0.4
39,1,0.398,4,9,2,0.667,0.667,0,0.18,0,0,3,6,3,2,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.04,0,0.58325,0,0.0
46,1,2.147,8,23,13,0.667,0.667,0,0.12,0,1,2,3,3,5,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.089,0,0.75,0,2.0
35,1,0.447,1,11,11,0.333,0.667,0,0.19,0,0,3,16,3,3,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.037,0,0.58325,0,2.0
23,0,-0.899,0,5,4,0.667,0.667,0,0.14,0,0,2,20,1,1,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,-0.15,1,0.41675,0,1.5
40,0,-0.953,3,15,5,0.667,0.667,0,0.14,1,0,3,9,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,-0.06,1,0.33325,0,2.0
34,0,0.123,1,10,10,0.333,0.667,1,0.14,0,0,3,1,3,8,6,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.011,0,0.8334999999999999,0,1.0
31,1,-0.514,1,7,7,0.667,0.667,0,0.12,1,0,2,3,3,7,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,-0.064,1,0.41675,0,0.25
50,0,1.68,1,32,32,0.0,0.667,1,0.13,0,0,2,22,5,13,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0.051,0,0.8334999999999999,0,0.429
34,0,-0.891,0,12,11,0.667,1.0,1,0.25,0,1,4,7,2,5,7,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-0.069,1,0.5,0,1.667
42,0,-0.353,4,4,1,0.333,0.667,0,0.14,0,1,3,2,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,-0.071,1,0.5,0,0.0
37,0,-0.471,1,10,10,0.667,0.667,0,0.17,0,0,2,13,3,3,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.043,0,0.41675,0,2.0
29,1,0.682,3,9,7,0.0,0.667,0,0.13,0,1,3,8,1,0,7,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.068,0,0.5002500000000001,0,7.0
33,0,-0.464,1,5,5,0.333,0.667,0,0.13,0,0,2,25,3,0,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,-0.077,1,0.75,0,3.0
45,0,-0.929,4,8,5,0.667,1.0,0,0.2,0,1,3,28,3,0,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.103,1,0.91675,0,4.0
42,0,0.769,2,24,20,0.667,0.667,1,0.14,0,1,3,2,3,13,9,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0.031,0,0.66675,0,0.571
40,0,-0.219,0,9,8,0.667,0.667,0,0.12,0,0,5,9,2,7,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.022,0,0.5,0,0.5
33,0,-0.275,1,15,15,0.667,0.667,1,0.12,0,1,3,28,4,5,7,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,-0.017,0,0.5,0,2.333
40,0,2.111,1,21,21,0.667,1.0,1,0.21,0,0,2,6,2,7,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.096,0,0.8334999999999999,0,0.875
24,0,-0.894,0,2,1,0.333,0.667,0,0.14,0,3,3,21,2,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,-0.298,1,0.41675,0,1.0
40,0,-0.517,3,8,2,0.667,0.667,1,0.18,0,0,2,8,2,2,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.057,1,0.8334999999999999,0,0.667
45,0,0.199,1,10,10,0.667,0.667,0,0.12,0,3,4,1,4,7,7,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.018,0,0.25,0,1.0
35,1,-0.865,0,6,5,0.333,1.0,0,0.23,0,2,5,28,4,4,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,-0.124,1,0.41675,0,0.6
32,1,-0.133,3,12,7,0.333,0.667,0,0.12,0,1,2,5,2,2,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.01,0,0.5,0,0.333
36,0,-0.82,3,7,3,0.667,1.0,1,0.21,0,0,3,2,4,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,-0.102,1,0.75,0,1.0
48,1,-0.014,8,18,8,0.667,0.667,0,0.14,0,1,2,16,4,7,7,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.001,0,0.667,0,0.875
29,0,-0.861,6,5,1,1.0,0.667,0,0.18,0,2,2,9,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.144,1,0.41675,1,0.0
33,0,-0.024,2,8,2,0.667,0.667,0,0.13,0,1,6,8,4,2,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.003,0,0.25,0,0.667
30,0,0.682,1,10,10,0.333,0.667,0,0.11,1,1,4,1,3,6,7,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.062,0,0.5,0,1.143
38,0,-0.091,3,10,6,0.667,0.667,0,0.11,0,0,2,10,4,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,-0.008,0,0.667,0,1.5
35,0,-0.861,1,3,3,0.333,0.667,0,0.19,0,0,3,1,3,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,-0.215,1,0.5,0,0.0
30,0,0.584,3,9,4,0.667,0.667,0,0.12,0,1,3,29,4,1,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.058,0,0.5,0,1.0
35,1,-0.941,1,1,1,0.667,0.667,1,0.12,1,1,2,2,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,-0.47,1,0.41675,0,0.0
53,1,0.779,0,34,33,0.333,0.667,0,0.16,1,1,4,2,5,1,9,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.022,0,0.66675,0,3.5
38,0,-0.35,4,7,5,0.667,0.667,0,0.11,1,2,2,2,3,1,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,-0.044,0,0.41675,0,1.0
32,0,-0.513,4,9,6,0.667,0.667,0,0.14,0,1,3,1,4,1,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.051,0,0.4165,0,2.5
48,1,-0.879,8,10,8,0.667,0.667,0,0.12,0,1,3,15,4,7,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.08,1,0.5,0,0.25
34,0,-0.75,1,1,1,0.667,0.667,0,0.13,0,0,4,7,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.375,1,0.41675,0,0.0
55,0,2.78,1,36,36,0.333,1.0,0,0.21,0,1,3,26,5,2,13,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.075,0,0.7502500000000001,0,2.0
34,0,-0.217,9,9,2,0.667,0.667,0,0.17,0,1,3,1,4,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.022,0,0.49974999999999997,0,0.667
26,1,-0.944,1,1,1,0.667,1.0,0,0.21,0,0,5,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.472,1,0.41675,0,0.0
38,0,0.727,0,10,9,0.667,0.667,0,0.11,0,1,3,14,3,7,7,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.066,0,0.66675,0,1.0
38,1,-0.49,2,8,3,0.667,0.667,0,0.12,0,0,5,16,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.054,1,0.49975,0,1.0
36,1,0.066,6,15,1,0.667,0.667,0,0.13,0,0,5,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.004,0,0.41675,0,0.0
29,0,-0.378,1,10,10,0.667,0.667,1,0.18,0,0,3,3,1,1,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,-0.034,0,0.5,0,4.5
35,1,-0.077,3,10,5,0.667,0.667,1,0.16,0,0,4,10,4,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,-0.007,0,0.5002500000000001,0,2.0
39,0,0.368,2,11,7,1.0,0.667,0,0.11,0,1,3,6,3,7,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.031,0,0.5835,0,0.75
29,0,0.499,1,6,6,0.667,0.667,0,0.19,0,1,0,2,1,1,3,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0.071,0,0.75,0,2.0
50,0,2.726,4,27,1,0.667,0.667,1,0.16,0,1,2,9,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.097,0,0.667,0,0.0
23,0,-0.941,2,4,2,1.0,0.667,0,0.16,0,1,2,10,3,2,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.188,1,0.8334999999999999,0,0.667
36,0,-0.2,3,9,3,1.0,0.667,1,0.13,0,1,3,6,4,0,2,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,-0.02,0,0.41675,1,2.0
42,0,2.786,8,24,1,0.333,1.0,0,0.22,0,0,2,9,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.111,0,0.91675,0,0.0
35,0,-0.658,1,10,10,1.0,0.667,0,0.17,0,2,3,28,3,6,8,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,-0.06,1,0.58325,0,1.286
34,0,-0.306,1,8,8,0.333,0.667,0,0.14,0,1,3,10,4,7,7,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,-0.034,0,0.58325,0,0.25
40,1,-0.396,1,5,5,0.667,0.667,0,0.15,0,1,2,14,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.066,1,0.5835,0,2.0
43,0,-0.346,5,8,6,1.0,0.667,0,0.12,0,1,0,27,3,0,2,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,-0.038,0,0.66675,0,4.0
35,0,-0.81,1,1,1,0.333,0.667,0,0.18,0,1,5,7,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,-0.405,1,0.75,0,0.0
46,0,2.351,1,27,26,1.0,0.667,0,0.15,0,0,5,1,4,0,12,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.084,0,0.33325,1,0.0
28,0,-0.87,1,1,1,0.667,0.667,1,0.17,1,3,3,24,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,-0.435,1,0.5835,0,1.0
22,1,-0.784,1,4,4,0.333,0.667,1,0.14,0,0,2,26,2,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157,1,0.4165,0,1.0
