age,genre,revenu_mensuel,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,note_evaluation_precedente,niveau_hierarchique_poste,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,a_quitte_l_entreprise,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,frequence_deplacement,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,statut_marital_Divorcé(e),statut_marital_Marié(e),departement_Consulting,departement_Ressources Humaines,poste_Cadre Commercial,poste_Consultant,poste_Directeur Technique,poste_Manager,poste_Représentant Commercial,poste_Ressources Humaines,poste_Senior Manager,poste_Tech Lead,domaine_etude_Entrepreunariat,domaine_etude_Infra & Cloud,domaine_etude_Marketing,domaine_etude_Ressources Humaines,domaine_etude_Transformation Digitale,rapport_revenu_experience,sous_paye,satisfaction_generale,demotivation_importante,stagnation_poste
28,0,-0.964,2,5,3,2,0.667,1,0.667,0,0.11,0,0,2,1,3,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.161,1,0.4165,0,1.0
25,1,-0.964,1,2,2,2,0.667,1,0.667,0,0.18,0,0,3,1,3,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.321,1,0.6665000000000001,0,0.667
32,0,-0.054,1,10,10,7,1.0,2,0.667,0,0.15,0,2,4,8,3,1,0,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.005,0,0.8335,0,7.0
45,1,2.515,3,22,0,0,0.667,5,1.0,0,0.22,0,0,4,25,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.109,0,0.5,0,0.0
39,1,2.36,6,21,19,9,0.333,4,0.667,1,0.13,0,2,4,13,4,1,15,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.107,0,0.66675,0,0.562
58,0,-0.903,1,2,2,2,0.667,1,0.667,0,0.12,0,2,3,23,4,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.301,1,0.5835,0,0.667
32,0,-0.348,1,10,10,4,0.667,2,0.667,0,0.18,1,1,3,7,2,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.032,0,0.5835,0,2.0
39,0,-0.564,0,6,5,2,0.667,1,0.667,0,0.13,1,0,2,23,3,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.081,1,0.3335,0,2.0
30,1,-0.404,0,10,9,2,0.333,2,0.667,0,0.12,0,1,6,6,3,1,6,7,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.037,0,0.41675,0,0.286
36,1,0.141,3,10,7,7,0.667,3,0.667,0,0.12,0,0,0,10,4,1,1,7,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.013,0,0.5835,0,3.5
46,1,-0.671,6,10,7,6,0.667,1,0.667,0,0.12,0,0,3,1,2,1,5,7,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.061,1,0.66675,0,1.0
28,1,0.048,0,10,9,8,0.0,2,0.667,0,0.11,0,3,6,1,3,0,7,5,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.004,0,0.5835,0,1.0
50,1,2.306,4,25,3,2,0.667,4,0.667,1,0.11,0,0,2,28,3,1,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.089,0,0.5,0,1.0
40,0,0.584,2,9,5,4,0.333,3,0.667,1,0.12,1,0,2,25,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.058,0,0.66675,0,2.0
52,0,0.441,9,10,8,7,0.667,3,0.667,1,0.19,1,0,2,5,3,1,7,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.04,0,0.41650000000000004,0,0.875
30,1,1.208,1,9,9,1,0.667,3,1.0,1,0.23,0,2,2,17,4,1,0,8,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.121,0,0.5,0,1.0
39,0,-0.425,0,9,8,7,0.667,2,0.667,0,0.11,0,0,6,18,2,1,1,7,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-0.042,0,0.3335,0,3.5
31,1,0.752,1,10,10,8,0.667,3,0.667,1,0.19,0,1,5,2,4,0,9,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.068,0,0.5,0,0.8
41,0,-0.067,1,19,19,2,0.0,2,0.667,0,0.13,0,0,4,10,2,0,11,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.003,0,0.41675,0,0.167
31,1,-0.919,1,3,3,2,0.667,1,0.667,1,0.11,1,0,2,1,3,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.23,1,0.58325,0,0.667
44,0,-0.905,4,10,3,2,0.667,1,0.667,0,0.12,1,0,4,3,3,1,1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.082,1,0.41675,0,1.0
42,0,2.515,0,21,20,8,0.667,4,0.667,1,0.13,0,0,3,2,1,0,2,10,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.114,0,0.6667500000000001,0,2.667
55,1,2.515,4,23,19,9,0.0,5,0.667,0,0.14,0,1,5,2,2,1,9,11,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.105,0,0.8334999999999999,0,0.9
56,0,2.515,6,36,7,3,0.667,5,0.667,0,0.14,0,0,4,8,4,1,7,7,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.068,0,0.5,0,0.375
40,0,-0.644,9,6,4,2,0.667,1,0.667,0,0.16,0,1,0,16,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.092,1,0.5835,0,2.0
34,0,0.452,0,10,9,7,0.667,3,0.667,0,0.11,0,1,0,9,3,1,1,6,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.041,0,0.83325,0,3.5
40,0,-0.397,1,9,9,8,0.667,2,0.667,0,0.13,0,0,4,2,3,1,8,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.04,0,0.7502500000000001,0,0.889
41,1,-0.52,0,10,9,3,0.667,2,0.667,0,0.17,0,1,2,1,3,2,1,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.047,0,0.5835,0,1.5
35,0,-0.488,1,9,9,6,0.667,2,0.667,1,0.11,0,0,3,4,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.049,0,0.5835,0,3.0
51,0,1.675,1,33,33,9,0.667,4,0.667,1,0.11,0,1,2,5,3,1,0,10,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.049,0,0.5,0,9.0
38,1,0.097,3,11,7,7,0.667,2,0.667,0,0.15,0,1,3,2,2,1,1,7,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.008,0,0.5,0,3.5
34,1,-0.073,1,10,10,8,0.667,2,0.667,0,0.12,0,0,6,15,2,1,9,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.007,0,0.66675,0,0.8
25,0,-0.616,3,7,3,2,0.667,1,0.667,0,0.11,0,3,6,19,1,1,1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.077,1,0.75,0,1.0
58,1,0.786,7,31,10,9,0.333,3,0.667,1,0.14,1,0,0,7,4,1,5,9,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.025,0,0.5,0,1.5
40,0,-0.9,3,7,4,2,0.667,1,1.0,0,0.22,0,1,3,1,4,1,0,3,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.112,1,0.5,0,2.0
36,1,-0.402,2,17,15,7,1.0,2,0.667,0,0.16,0,1,2,7,3,2,6,13,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.022,0,0.33325,1,1.0
48,0,0.319,1,11,10,9,0.667,3,0.667,0,0.11,0,0,2,4,3,1,0,8,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.027,0,0.8334999999999999,0,9.0
27,1,-0.867,8,5,1,0,1.0,1,0.667,0,0.14,0,1,4,11,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.144,1,0.66675,0,0.0
51,1,1.479,3,29,5,2,0.333,4,0.667,0,0.16,0,0,1,11,2,1,0,3,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.049,0,0.49974999999999997,0,2.0
18,1,-0.964,1,0,0,0,0.667,1,0.667,0,0.15,0,0,5,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.964,1,0.91675,0,0.0
35,1,-0.242,0,10,9,7,0.333,2,0.667,0,0.12,0,1,0,1,3,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.022,0,0.75,0,7.0
27,0,-0.306,3,8,6,2,0.0,2,1.0,0,0.2,0,0,3,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-0.034,0,0.75,0,2.0
55,0,1.602,6,24,19,7,1.0,4,0.667,1,0.17,1,0,2,13,4,1,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.064,0,0.41675,1,1.75
56,0,1.537,4,33,19,16,0.667,4,0.667,1,0.12,0,1,0,23,3,1,15,9,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.045,0,0.5,0,1.0
34,1,-0.964,1,5,5,4,0.333,1,1.0,0,0.2,0,3,2,26,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.161,1,0.5002500000000001,0,4.0
40,1,-0.017,5,15,12,11,1.0,2,1.0,0,0.2,0,3,0,2,1,1,11,8,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.001,0,0.5,0,0.917
34,0,-0.227,4,10,8,7,0.667,2,0.667,0,0.13,0,2,1,29,3,1,7,7,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.021,0,0.41675,0,0.875
31,1,-0.812,7,3,1,0,0.333,1,0.667,0,0.14,1,0,3,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.203,1,0.8335,0,0.0
35,1,-0.407,0,5,4,2,0.667,2,0.667,1,0.18,1,1,0,18,4,2,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.068,1,0.6667500000000001,0,0.5
38,0,-0.851,1,4,4,2,1.0,1,0.667,0,0.11,0,3,2,7,3,2,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.17,1,0.8334999999999999,0,2.0
34,1,0.051,1,14,14,11,0.667,2,0.667,0,0.11,0,0,2,2,4,1,4,11,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.003,0,0.91675,0,2.2
28,0,-0.383,1,5,5,3,0.333,2,0.667,0,0.11,0,1,0,26,3,1,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-0.064,1,0.5002500000000001,0,3.0
31,0,-0.061,1,10,10,2,0.667,2,0.667,1,0.15,1,2,3,22,4,1,6,7,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.006,0,0.75,0,0.286
39,0,-0.074,3,8,5,4,0.333,2,0.667,1,0.12,0,2,2,21,4,1,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-0.008,0,0.75,0,2.0
51,0,0.916,2,14,4,2,0.667,3,0.667,0,0.11,0,0,5,2,3,2,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.061,0,0.41650000000000004,0,0.5
41,1,-0.219,3,12,6,2,0.667,2,0.667,1,0.14,0,2,4,22,3,2,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.017,0,0.58325,0,0.5
37,0,-0.765,7,8,6,4,0.667,1,0.667,1,0.15,0,0,2,4,1,1,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.085,1,0.7502500000000001,0,2.0
33,0,0.784,6,8,5,4,0.667,2,0.667,0,0.13,0,0,2,5,1,2,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.087,0,0.58325,0,2.0
32,0,-0.526,0,4,3,2,0.667,2,0.667,1,0.13,0,3,3,2,1,1,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.105,1,0.33325,0,1.0
39,0,0.988,3,13,6,4,0.667,3,1.0,0,0.21,0,1,2,25,2,0,0,5,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.071,0,0.5835,0,4.0
25,0,-0.049,2,6,3,2,1.0,2,0.667,0,0.11,0,0,3,18,1,1,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-0.007,0,0.33325,1,1.0
52,1,1.503,2,24,5,3,1.0,4,0.667,1,0.11,0,1,3,28,2,2,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.06,0,0.58325,0,3.0
43,1,-0.525,1,20,20,7,0.333,2,0.667,1,0.14,0,0,3,6,3,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.025,0,0.16675,0,3.5
27,1,-0.152,1,6,6,2,0.333,2,0.667,1,0.11,0,0,3,10,3,1,4,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.022,0,0.91675,0,0.4
27,1,-0.898,1,8,8,2,0.667,1,0.667,1,0.13,1,0,2,17,4,1,7,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.1,1,0.8334999999999999,0,0.25
26,0,-0.564,0,5,4,3,0.333,1,0.667,0,0.12,0,0,2,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.094,1,0.66675,0,1.5
42,1,2.289,0,21,20,7,0.667,4,0.667,0,0.14,0,1,5,10,3,1,0,9,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.104,0,0.5002500000000001,0,7.0
52,1,-0.775,9,12,5,4,0.667,1,0.667,0,0.13,0,0,2,8,4,1,0,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.06,1,0.3335,0,4.0
37,1,-0.625,4,8,3,2,0.667,1,0.667,0,0.18,0,0,6,11,3,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.069,1,0.3335,0,2.0
35,0,0.643,2,10,2,2,0.667,3,0.667,0,0.11,0,0,2,18,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.058,0,0.7502500000000001,0,0.667
25,0,-0.714,4,7,3,2,0.667,1,0.667,0,0.11,0,1,2,1,3,1,0,2,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.089,1,0.4165,0,2.0
26,0,-0.636,0,8,7,7,1.0,1,0.667,0,0.12,0,0,2,7,3,1,0,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.071,1,0.5835,0,7.0
29,0,0.339,1,10,10,9,0.333,3,0.667,0,0.13,0,0,3,17,3,1,0,9,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.031,0,0.1665,0,9.0
49,0,-0.48,3,20,4,3,0.333,2,1.0,0,0.2,1,0,2,28,2,2,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.023,0,0.16675,0,1.5
29,1,0.243,0,9,8,7,0.667,3,0.667,1,0.12,1,0,1,14,1,2,7,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.024,0,0.5835,0,0.875
54,1,2.406,6,29,20,7,0.667,4,0.667,0,0.19,0,0,3,1,3,1,12,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.08,0,0.83325,0,0.538
58,1,2.515,3,32,9,8,0.667,5,1.0,1,0.21,0,1,3,1,3,1,1,5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.076,0,0.5835,0,4.0
55,0,1.831,2,31,7,7,1.0,4,0.667,0,0.13,0,2,4,1,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.057,0,0.83325,0,7.0
36,1,0.625,3,15,5,4,0.667,2,0.667,1,0.16,0,0,3,3,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.039,0,0.5,0,4.0
31,1,-0.964,1,1,1,0,0.0,1,0.667,0,0.12,1,0,3,1,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.482,1,0.5,0,0.0
30,1,-0.371,7,8,3,2,0.667,2,0.667,0,0.14,0,2,3,7,4,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.041,0,0.5,0,2.0
31,1,2.205,3,9,3,2,0.667,4,0.667,0,0.11,0,0,3,8,5,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.22,0,0.5,0,1.0
34,0,-0.765,5,10,4,3,0.667,1,0.667,0,0.14,0,2,2,1,4,2,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07,1,0.5835,0,1.5
31,1,-0.964,1,1,1,0,0.333,1,0.667,0,0.12,1,0,3,8,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.482,1,0.5,0,0.0
27,0,-0.964,0,6,5,0,0.667,1,0.667,0,0.14,0,0,3,11,1,1,1,4,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.138,1,0.4165,0,0.0
36,0,-0.143,1,10,10,4,0.333,2,0.667,0,0.16,0,0,2,4,4,1,1,8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.013,0,0.5,0,2.0
36,1,-0.179,4,11,3,2,0.333,2,0.667,0,0.13,0,2,3,16,4,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.015,0,0.25,0,2.0
47,0,-0.671,7,17,6,5,0.667,1,0.667,0,0.12,0,1,2,1,3,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.037,0,0.5,0,2.5
25,0,-0.455,3,6,3,2,0.333,1,0.667,0,0.12,1,0,2,9,2,1,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.065,1,0.16675,0,0.667
37,0,-0.654,0,7,6,5,1.0,1,0.667,0,0.14,0,0,2,5,2,0,1,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.082,1,0.3335,1,2.5
56,1,-0.964,2,5,3,2,0.667,1,1.0,0,0.22,0,1,3,1,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.161,1,0.5,0,1.0
47,1,2.37,3,26,20,17,0.667,4,0.667,0,0.19,0,2,2,2,4,1,5,6,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.088,0,0.5,0,2.833
24,1,-0.507,1,5,5,4,0.667,2,0.667,1,0.12,0,2,3,4,1,1,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.084,1,0.7502500000000001,0,4.0
32,0,0.608,4,7,4,3,0.667,2,0.667,0,0.12,0,1,3,7,5,1,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.076,0,0.75,0,3.0
34,1,-0.699,5,7,5,4,0.333,1,0.667,0,0.17,0,1,2,1,3,1,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.087,1,0.4165,0,4.0
41,0,-0.957,2,7,4,2,1.0,1,0.667,1,0.12,0,0,5,5,5,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.12,1,0.33325,1,2.0
40,0,-0.549,3,11,8,7,0.667,2,0.667,0,0.11,0,2,2,9,4,0,0,7,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.046,0,0.7502500000000001,0,7.0
31,0,0.96,1,13,13,7,0.667,3,0.667,0,0.18,0,1,5,8,2,1,9,9,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.069,0,0.41675,0,0.7
46,0,0.806,4,28,7,7,0.667,3,0.667,0,0.11,1,1,1,9,3,1,4,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.028,0,0.5,0,1.4
39,1,-0.621,2,11,1,0,0.333,1,1.0,1,0.23,1,0,2,2,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.052,0,0.33325,0,0.0
31,1,0.219,1,10,10,8,1.0,3,0.667,0,0.11,1,0,2,1,5,2,4,7,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.02,0,0.41675,1,1.6
45,0,0.973,2,24,7,7,0.0,3,0.667,1,0.18,0,1,2,20,3,1,0,7,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.039,0,0.33325000000000005,0,7.0
31,1,-0.961,9,8,3,2,1.0,1,0.667,0,0.18,0,0,3,8,2,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.107,1,0.75,0,2.0
31,0,-0.605,6,7,2,2,0.667,1,0.667,1,0.13,1,1,2,2,3,2,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.076,1,0.5,0,0.667
45,0,0.647,4,10,3,1,0.667,3,0.667,1,0.18,0,2,4,29,3,1,1,2,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.059,0,0.83325,0,0.5
48,0,-0.214,4,15,2,2,0.667,2,0.667,0,0.11,0,3,3,7,3,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.013,0,0.3335,0,0.667
34,1,-0.821,1,2,2,2,0.667,1,0.667,0,0.15,1,0,0,9,4,1,2,2,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,-0.274,1,0.5835,0,0.667
40,0,1.616,2,16,9,8,0.333,3,0.667,0,0.11,0,1,5,8,1,0,4,8,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.095,0,0.66675,0,1.6
28,0,0.444,0,6,5,4,0.667,2,0.667,0,0.18,0,0,4,5,3,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.063,0,0.66675,0,2.0
44,0,-0.728,3,7,5,2,0.333,1,0.667,0,0.14,0,0,5,5,3,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.091,1,0.7502500000000001,0,2.0
53,0,2.244,4,35,9,8,1.0,4,0.667,0,0.12,0,0,2,2,3,1,8,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.062,0,0.49974999999999997,1,0.889
49,0,0.043,2,20,3,2,0.667,2,0.667,0,0.14,0,1,0,5,4,1,1,2,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.002,0,0.33325,0,1.0
40,0,-0.909,2,8,3,1,0.667,1,0.667,0,0.14,0,1,3,2,3,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.101,1,0.7502500000000001,0,0.5
44,0,-0.671,1,6,5,2,0.667,1,0.667,0,0.13,0,0,3,20,3,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.096,1,0.58325,0,1.0
33,0,-0.461,0,5,4,3,0.667,2,0.667,0,0.14,0,2,2,7,3,2,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.077,1,0.41675,0,3.0
34,0,-0.375,3,15,13,9,0.0,2,0.667,0,0.18,0,0,2,3,3,1,3,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.023,0,0.66675,0,2.25
30,0,-0.255,8,4,2,1,0.667,2,0.667,0,0.15,0,2,2,16,1,1,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-0.051,0,0.6667500000000001,0,0.333
42,1,-0.615,1,12,12,9,0.667,1,0.667,0,0.13,0,0,3,9,2,2,5,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.047,0,0.5835,0,1.5
44,1,-0.373,7,11,1,0,0.667,2,0.667,0,0.12,0,1,4,1,5,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.031,0,0.41675,0,0.0
30,0,-0.964,1,1,1,0,0.667,1,0.667,0,0.13,0,2,2,7,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.482,1,0.5,0,0.0
57,0,-0.344,0,13,12,9,1.0,2,1.0,0,0.24,0,1,2,1,2,1,2,8,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.025,0,0.33325,0,3.0
49,0,0.887,3,29,8,7,0.667,3,0.667,0,0.14,0,2,3,7,4,1,0,7,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.03,0,0.5,0,7.0
34,0,2.335,7,16,14,8,0.667,4,0.667,0,0.14,0,2,3,15,3,2,6,9,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.137,0,0.4165,0,1.143
28,0,-0.784,3,5,3,2,0.667,1,0.667,0,0.15,1,1,3,1,3,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.131,1,0.66675,0,1.0
29,1,-0.153,5,7,5,3,0.667,2,0.667,0,0.11,1,0,4,13,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.019,0,0.08325,0,3.0
34,1,-0.411,0,16,15,9,0.333,2,1.0,1,0.23,1,0,2,24,4,1,10,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.024,0,0.5,0,0.818
35,0,-0.896,1,1,1,0,0.667,1,0.667,0,0.13,0,1,3,7,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.448,1,0.5835,0,0.0
24,0,-0.726,2,4,0,0,0.667,1,0.667,1,0.11,1,0,2,9,3,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.145,1,0.33325,0,0.0
24,1,-0.964,1,1,1,0,0.667,1,0.667,0,0.13,0,1,2,13,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.482,1,0.66675,0,0.0
44,0,0.831,5,16,2,2,0.667,3,0.667,1,0.18,0,0,2,2,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.049,0,0.4165,0,0.667
29,0,0.479,1,10,10,7,0.333,2,0.667,0,0.14,0,2,3,19,3,1,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.044,0,0.667,0,7.0
30,0,-0.964,0,6,5,3,0.667,1,1.0,0,0.21,0,1,3,1,3,1,1,3,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.138,1,0.5835,0,1.5
55,0,-0.535,0,4,3,2,0.667,2,0.667,1,0.16,0,0,2,4,4,1,1,2,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.107,1,0.66675,0,1.0
33,1,-0.579,8,8,5,4,0.333,1,0.667,0,0.11,0,0,5,4,4,1,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.064,1,0.5,0,4.0
